   MJD       EECO-REF    NIST-REF NS     DATE    COMMENTS	
=========    ========    ======== ==   ========  ========
 51247.00       0.0         3.031 g f 10-MAR-99  CL Eff: pol. - Grypstra
 51247.50       0.0         3.078 g f 10-MAR-99  CL Eff: pol. - Grypstra
 51248.00       0.0         3.126 g f 11-MAR-99  CL Eff: pol. - Grypstra
 51248.50       0.0         3.174 g f 11-MAR-99  CL Eff: pol. - Grypstra
 51256.50       0.0         3.975 g f 19-MAR-99  CL Eff: pol. - Grypstra
 51257.00       0.0         4.028 g f 20-MAR-99  CL Eff: pol. - Grypstra
 51257.50       0.0         4.080 g f 20-MAR-99  CL Eff: pol. - Grypstra
 51258.00       0.0         4.133 g f 21-MAR-99  CL Eff: pol. - Grypstra
 51258.50       0.0         4.186 g f 21-MAR-99  CL Eff: pol. - Grypstra
 51259.00       0.0         4.240 g f 22-MAR-99  CL Eff: pol. - Grypstra
 51259.50       0.0         4.293 g f 22-MAR-99  CL Eff: pol. - Grypstra
 51260.00       0.0         4.347 g f 23-MAR-99  CL Eff: pol. - Grypstra
 51260.50       0.0         4.401 g f 23-MAR-99  CL Eff: pol. - Grypstra
 51261.00       0.0         4.456 g f 24-MAR-99  CL Eff: pol. - Grypstra
 51261.50       0.0         4.510 g f 24-MAR-99  CL Eff: pol. - Grypstra
 51262.00       0.0         4.565 g f 25-MAR-99  CL Eff: pol. - Grypstra
 51262.50       0.0         4.620 g f 25-MAR-99  CL Eff: pol. - Grypstra
 51263.00       0.0         4.676 g f 26-MAR-99  CL Eff: pol. - Grypstra
 51263.50       0.0         4.731 g f 26-MAR-99  CL Eff: pol. - Grypstra
 51264.00       0.0         4.787 g f 27-MAR-99  CL Eff: pol. - Grypstra
 51264.50       0.0         4.844 g f 27-MAR-99  CL Eff: pol. - Grypstra
 51275.50       0.0         6.145 g f 07-APR-99  CL Eff: pol. - Grypstra
 51276.00       0.0         6.208 g f 08-APR-99  CL Eff: pol. - Grypstra
 51276.50       0.0         6.270 g f 08-APR-99  CL Eff: pol. - Grypstra
 51277.00       0.0         6.333 g f 09-APR-99  CL Eff: pol. - Grypstra
 51277.50       0.0         6.396 g f 09-APR-99  CL Eff: pol. - Grypstra
 51309.00       0.0         5.558 g f 11-MAY-99  CL Eff: pol. - Grypstra
 51309.50       0.0         5.477 g f 11-MAY-99  CL Eff: pol. - Grypstra
 51310.00       0.0         5.396 g f 12-MAY-99  CL Eff: pol. - Grypstra
 51310.50       0.0         5.315 g f 12-MAY-99  CL Eff: pol. - Grypstra
 51311.00       0.0         5.235 g f 13-MAY-99  CL Eff: pol. - Grypstra
 51359.50       0.0        -1.237 g f 30-JUN-99  CL Eff: pol. - Grypstra
 51360.00       0.0        -1.290 g f 01-JUL-99  CL Eff: pol. - Grypstra
 51360.50       0.0        -1.343 g f 01-JUL-99  CL Eff: pol. - Grypstra
 51361.00       0.0        -1.396 g f 02-JUL-99  CL Eff: pol. - Grypstra
 51382.50       0.0        -3.390 g f 23-JUL-99  CL Eff: pol. - Grypstra
 51383.00       0.0        -3.430 g f 24-JUL-99  CL Eff: pol. - Grypstra
 51383.50       0.0        -3.470 g f 24-JUL-99  CL Eff: pol. - Grypstra
 51384.00       0.0        -3.510 g f 25-JUL-99  CL Eff: pol. - Grypstra
 51384.50       0.0        -3.549 g f 25-JUL-99  CL Eff: pol. - Grypstra
 51385.00       0.0        -3.588 g f 26-JUL-99  CL Eff: pol. - Grypstra
 51396.50       0.0        -4.411 g f 06-AUG-99  CL Eff: pol. - Grypstra
 51397.00       0.0        -4.443 g f 07-AUG-99  CL Eff: pol. - Grypstra
 51397.50       0.0        -4.476 g f 07-AUG-99  CL Eff: pol. - Grypstra
 51398.00       0.0        -4.508 g f 08-AUG-99  CL Eff: pol. - Grypstra
 51398.50       0.0        -4.539 g f 08-AUG-99  CL Eff: pol. - Grypstra
 51399.00       0.0        -4.570 g f 09-AUG-99  CL Eff: pol. - Grypstra
 51399.50       0.0        -4.601 g f 09-AUG-99  CL Eff: pol. - Grypstra
 51425.00       0.0        -5.815 g f 04-SEP-99  CL Eff: pol. - Grypstra
 51425.50       0.0        -5.831 g f 04-SEP-99  CL Eff: pol. - Grypstra
 51426.00       0.0        -5.848 g f 05-SEP-99  CL Eff: pol. - Grypstra
 51426.50       0.0        -5.864 g f 05-SEP-99  CL Eff: pol. - Grypstra
 51456.50       0.0        -6.312 g f 05-OCT-99  CL Eff: pol. - Grypstra
 51457.00       0.0        -6.311 g f 06-OCT-99  CL Eff: pol. - Grypstra
 51457.50       0.0        -6.310 g f 06-OCT-99  CL Eff: pol. - Grypstra
 51507.50       0.0        -4.799 g f 25-NOV-99  CL Eff: pol. - Grypstra
 51508.00       0.0        -4.771 g f 26-NOV-99  CL Eff: pol. - Grypstra
 51508.50       0.0        -4.742 g f 26-NOV-99  CL Eff: pol. - Grypstra
 51531.00       0.0        -3.114 g f 19-DEC-99  CL Eff: pol. - Grypstra
 51531.50       0.0        -3.070 g f 19-DEC-99  CL Eff: pol. - Grypstra
 51532.00       0.0        -3.026 g f 20-DEC-99  CL Eff: pol. - Grypstra
 51535.00       0.0        -2.753 g f 23-DEC-99  CL Eff: pol. - Grypstra
 51535.50       0.0        -2.706 g f 23-DEC-99  CL Eff: pol. - Grypstra
 51536.00       0.0        -2.659 g f 24-DEC-99  CL Eff: pol. - Grypstra
 51536.50       0.0        -2.612 g f 24-DEC-99  CL Eff: pol. - Grypstra
 51537.00       0.0        -2.564 g f 25-DEC-99  CL Eff: pol. - Grypstra
 51537.50       0.0        -2.516 g f 25-DEC-99  CL Eff: pol. - Grypstra
 51538.00       0.0        -2.467 g f 26-DEC-99  CL Eff: pol. - Grypstra
 51538.50       0.0        -2.418 g f 26-DEC-99  CL Eff: pol. - Grypstra
 51539.00       0.0        -2.369 g f 27-DEC-99  CL Eff: pol. - Grypstra
 51539.50       0.0        -2.320 g f 27-DEC-99  CL Eff: pol. - Grypstra
 51545.00       0.0        -1.753 g f 02-JAN-00  CL Eff: pol. - Grypstra
 51545.50       0.0        -1.700 g f 02-JAN-00  CL Eff: pol. - Grypstra
 51546.00       0.0        -1.646 g f 03-JAN-00  CL Eff: pol. - Grypstra
 51557.00       0.0         -.374 g f 14-JAN-00  CL Eff: pol. - Grypstra
 51559.50       0.0         -.062 g f 16-JAN-00  CL Eff: pol. - Grypstra
 51560.00       0.0          .002 g f 17-JAN-00  CL Eff: pol. - Grypstra
 51578.50       0.0         2.589 g f 04-FEB-00  CL Eff: pol. - Grypstra
 51579.00       0.0         2.665 g f 05-FEB-00  CL Eff: pol. - Grypstra
 51579.50       0.0         2.742 g f 05-FEB-00  CL Eff: pol. - Grypstra
 51580.00       0.0         2.819 g f 06-FEB-00  CL Eff: pol. - Grypstra
 51580.50       0.0         2.896 g f 06-FEB-00  CL Eff: pol. - Grypstra
 51581.00       0.0         2.974 g f 07-FEB-00  CL Eff: pol. - Grypstra
 51581.50       0.0         3.052 g f 07-FEB-00  CL Eff: pol. - Grypstra
 51582.00       0.0         3.131 g f 08-FEB-00  CL Eff: pol. - Grypstra
 51582.50       0.0         3.210 g f 08-FEB-00  CL Eff: pol. - Grypstra
 51583.00       0.0         3.289 g f 09-FEB-00  OL Eff: pol. - Grypstra
 51583.50       0.0         3.368 g f 09-FEB-00  CL Eff: pol. - Grypstra
 51584.00       0.0         3.448 g f 10-FEB-00  CL Eff: pol. - Grypstra
 51584.50       0.0         3.528 g f 10-FEB-00  CL Eff: pol. - Grypstra
 51594.50       0.0         5.203 g f 20-FEB-00  CL Eff: pol. - Grypstra
 51595.00       0.0         5.290 g f 21-FEB-00  CL Eff: pol. - Grypstra
 51595.50       0.0         5.378 g f 21-FEB-00  CL Eff: pol. - Grypstra
 51638.00       0.0         3.540 g f 04-APR-00  OL Eff: pol. - Grypstra
 51638.50       0.0         3.441 g f 04-APR-00  OL Eff: pol. - Grypstra
 51639.00       0.0         3.342 g f 05-APR-00  OL Eff: pol. - Grypstra
 51639.50       0.0         3.244 g f 05-APR-00  OL Eff: pol. - Grypstra
 51656.00       0.0          .097 g f 22-APR-00  OL Eff: pol. - Grypstra
 51656.50       0.0          .005 g f 22-APR-00  OL Eff: pol. - Grypstra
 51657.00       0.0         -.087 g f 23-APR-00  OL Eff: pol. - Grypstra
 51657.50       0.0         -.179 g f 23-APR-00  OL Eff: pol. - Grypstra
 51658.00       0.0         -.271 g f 24-APR-00  OL Eff: pol. - Grypstra
 51658.50       0.0         -.362 g f 24-APR-00  OL Eff: pol. - Grypstra
 51659.00       0.0         -.454 g f 25-APR-00  OL Eff: pol. - Grypstra
 51659.50       0.0         -.545 g f 25-APR-00  OL Eff: pol. - Grypstra
 51682.00       0.0        -4.211 g f 18-MAY-00  OL Eff: pol. - Grypstra
 51682.50       0.0        -4.285 g f 18-MAY-00  OL Eff: pol. - Grypstra
 51683.00       0.0        -4.359 g f 19-MAY-00  OL Eff: pol. - Grypstra
 51683.50       0.0        -4.433 g f 19-MAY-00  OL Eff: pol. - Grypstra
 51684.00       0.0        -4.506 g f 20-MAY-00  OL Eff: pol. - Grypstra
 51684.50       0.0        -4.579 g f 20-MAY-00  OL Eff: pol. - Grypstra
 51685.00       0.0        -4.652 g f 21-MAY-00  OL Eff: pol. - Grypstra
 51685.50       0.0        -4.724 g f 21-MAY-00  OL Eff: pol. - Grypstra
 51686.00       0.0        -4.796 g f 22-MAY-00  OL Eff: pol. - Grypstra
 51686.50       0.0        -4.868 g f 22-MAY-00  OL Eff: pol. - Grypstra
 51687.00       0.0        -4.940 g f 23-MAY-00  OL Eff: pol. - Grypstra
 51687.50       0.0        -5.012 g f 23-MAY-00  OL Eff: pol. - Grypstra
 51688.00       0.0        -5.083 g f 24-MAY-00  OL Eff: pol. - Grypstra
 51688.50       0.0        -5.154 g f 24-MAY-00  OL Eff: pol. - Grypstra
 51689.00       0.0        -5.225 g f 25-MAY-00  OL Eff: pol. - Grypstra
 51689.50       0.0        -5.295 g f 25-MAY-00  OL Eff: pol. - Grypstra
 51690.00       0.0        -5.365 g f 26-MAY-00  OL Eff: pol. - Grypstra
 51690.50       0.0        -5.435 g f 26-MAY-00  OL Eff: pol. - Grypstra
 51692.50       0.0        -5.713 g f 28-MAY-00  OL Eff: pol. - Grypstra
 51693.00       0.0        -5.782 g f 29-MAY-00  OL Eff: pol. - Grypstra
 51693.50       0.0        -5.850 g f 29-MAY-00  OL Eff: pol. - Grypstra
 51734.50       0.0       -10.623 g f 09-JUL-00  OL Eff: pol. - Grypstra
 51735.00       0.0       -10.671 g f 10-JUL-00  OL Eff: pol. - Grypstra
 51735.50       0.0       -10.719 g f 10-JUL-00  OL Eff: pol. - Grypstra
 51770.50       0.0       -13.438 g f 14-AUG-00  OL Eff: pol. - Grypstra
 51771.00       0.0       -13.468 g f 15-AUG-00  OL Eff: pol. - Grypstra
 51771.50       0.0       -13.497 g f 15-AUG-00  OL Eff: pol. - Grypstra
 51772.00       0.0       -13.527 g f 16-AUG-00  OL Eff: pol. - Grypstra
 51772.50       0.0       -13.556 g f 16-AUG-00  OL Eff: pol. - Grypstra
 51773.00       0.0       -13.585 g f 17-AUG-00  OL Eff: pol. - Grypstra
 51773.50       0.0       -13.614 g f 17-AUG-00  OL Eff: pol. - Grypstra
 51774.00       0.0       -13.643 g f 18-AUG-00  OL Eff: pol. - Grypstra
 51774.50       0.0       -13.671 g f 18-AUG-00  OL Eff: pol. - Grypstra
 51775.00       0.0       -13.699 g f 19-AUG-00  OL Eff: pol. - Grypstra
 51775.50       0.0       -13.727 g f 19-AUG-00  OL Eff: pol. - Grypstra
 51776.00       0.0       -13.754 g f 20-AUG-00  OL Eff: pol. - Grypstra
 51776.50       0.0       -13.782 g f 20-AUG-00  OL Eff: pol. - Grypstra
 51777.00       0.0       -13.809 g f 21-AUG-00  OL Eff: pol. - Grypstra
 51812.50       0.0       -15.094 g f 25-SEP-00  OL Eff: pol. - Grypstra
 51813.00       0.0       -15.104 g f 26-SEP-00  OL Eff: pol. - Grypstra
 51813.50       0.0       -15.113 g f 26-SEP-00  OL Eff: pol. - Grypstra
 51817.00       0.0       -15.168 g f 30-SEP-00  OL Eff: pol. - Grypstra
 51817.50       0.0       -15.175 g f 30-SEP-00  OL Eff: pol. - Grypstra
 51818.00       0.0       -15.182 g f 01-OCT-00  OL Eff: pol. - Grypstra
 51849.00       0.0       -15.111 g f 01-NOV-00  OL Eff: pol. - Grypstra
 51849.50       0.0       -15.102 g f 01-NOV-00  OL Eff: pol. - Grypstra
 51850.00       0.0       -15.093 g f 02-NOV-00  OL Eff: pol. - Grypstra
 51862.00       0.0       -14.798 g f 14-NOV-00  OL Eff: pol. - Grypstra
 51862.50       0.0       -14.782 g f 14-NOV-00  OL Eff: pol. - Grypstra
 51863.00       0.0       -14.767 g f 15-NOV-00  OL Eff: pol. - Grypstra
 51893.50       0.0       -13.342 g f 15-DEC-00  OL Eff: pol. - Grypstra
 51894.00       0.0       -13.311 g f 16-DEC-00  OL Eff: pol. - Grypstra
 51894.50       0.0       -13.280 g f 16-DEC-00  OL Eff: pol. - Grypstra
 51895.00       0.0       -13.248 g f 17-DEC-00  OL Eff: pol. - Grypstra
 51907.50       0.0       -12.379 g f 29-DEC-00  OL Eff: pol. - Grypstra
 51908.00       0.0       -12.341 g f 30-DEC-00  OL Eff: pol. - Grypstra
 51908.50       0.0       -12.302 g f 30-DEC-00  OL Eff: pol. - Grypstra
 51909.00       0.0       -12.264 g f 31-DEC-00  OL Eff: pol. - Grypstra
 51966.50       0.0        -5.805 g f 26-FEB-01  OL Eff: prelim.
 51967.00       0.0        -5.805 g f 27-FEB-01  OL Eff: prelim.
 51967.50       0.0        -5.805 g f 27-FEB-01  OL Eff: prelim.
 51987.50       0.0        -3.889 g f 19-MAR-01  OD Eff: prelim.
 51988.00       0.0        -3.889 g f 19-MAR-01  OD Eff: prelim.
 51988.50       0.0        -3.889 g f 19-MAR-01  OD Eff: prelim.
 52011.50       0.0         1.405 g f 12-APR-01  OL Eff: prelim.
 52012.00       0.0         1.405 g f 13-APR-01  OL Eff: prelim.
 52012.50       0.0         1.405 g f 13-APR-01  OL Eff: prelim.
 52013.00       0.0         1.405 g f 14-APR-01  OL Eff: prelim.
 52013.50       0.0         1.405 g f 14-APR-01  OL Eff: prelim.
 52014.00       0.0         2.046 g f 15-APR-01  OL Eff: prelim.
 52014.50       0.0         2.046 g f 15-APR-01  OL Eff: prelim.
 52015.00       0.0         2.046 g f 16-APR-01  OL Eff: prelim.
 52024.50       0.0         3.848 g f 25-APR-01  OL Eff: prelim.
 52025.50       0.0         3.848 g f 26-APR-01  OL Eff: prelim.
 52025.50       0.0         3.848 g f 26-APR-01  OL Eff: prelim.
 52042.00       0.0         7.820 g f 13-MAY-01  OL Eff: prelim.
 52042.50       0.0         7.820 g f 13-MAY-01  OL Eff: prelim.
 52043.00       0.0         7.820 g f 14-MAY-01  OL Eff: prelim.
 52043.50       0.0         7.820 g f 14-MAY-01  OL Eff: prelim.
 52046.50       0.0         8.829 g f 17-MAY-01  OL Eff: prelim.
 52047.00       0.0         8.829 g f 18-MAY-01  OL Eff: prelim.
 52047.50       0.0         8.829 g f 18-MAY-01  OL Eff: prelim.
 52091.50       0.0         8.064 g f 01-JUL-01  OL Eff: prelim.
 52092.00       0.0         8.064 g f 02-JUL-01  OL Eff: prelim.
 52092.50       0.0         8.064 g f 02-JUL-01  OL Eff: prelim.
 52101.50       0.0         4.918 g f 11-JUL-01  OL Eff: prelim.
 52102.00       0.0         4.918 g f 12-JUL-01  OL Eff: prelim.
 52102.50       0.0         4.918 g f 12-JUL-01  OL Eff: prelim.
 52113.50       0.0         1.435 g f 23-JUL-01  DM Eff: prelim.
 52114.00       0.0         1.435 g f 24-JUL-01  DM Eff: prelim.
 52114.50       0.0         1.435 g f 24-JUL-01  DM Eff: prelim.
 52134.50       0.0        -4.277 g f 13-AUG-01  DM Eff: prelim.
 52135.00       0.0        -4.277 g f 14-AUG-01  DM Eff: prelim.
 52135.50       0.0        -4.277 g f 14-AUG-01  DM Eff: prelim.
 52162.50       0.0       -11.700 g f 10-SEP-01  OL Eff: prelim.
 52163.00       0.0       -11.700 g f 11-SEP-01  OL Eff: prelim.
 52163.50       0.0       -11.700 g f 11-SEP-01  OL Eff: prelim.
 52213.00       0.0       -22.819 g f 31-OCT-01  OL Eff: prelim.
 52213.50       0.0       -22.819 g f 31-OCT-01  OL Eff: prelim.
 52214.00       0.0       -22.819 g f 01-NOV-01  OL Eff: prelim.
 52214.50       0.0       -22.819 g f 01-NOV-01  OL Eff: prelim.
